requestId,location,regionTier,keywordSet,day,placeIndex,aiPlaceName,bestScore,scoreBand,matchedPlaceName,matchedCategory,matchedAddress,matchedPlaceUrl,rejectedCandidateName,matchedX,matchedY,matchedCategoryGroupCode
8,제주,FAMOUS,B,3,3,협재해수욕장,10,S8_10,협재해수욕장,"여행 > 관광,명소 > 해수욕장,해변",제주특별자치도 제주시 한림읍 협재리,http://place.map.kakao.com/8159415,,126.23965234966808,33.394314495016246,AT4
8,제주,FAMOUS,B,3,4,호텔샌드,10,S8_10,호텔샌드,음식점 > 카페,제주특별자치도 제주시 한림읍 한림로 339,http://place.map.kakao.com/1500112810,,126.240472920343,33.3938885608837,CE7
8,제주,FAMOUS,B,3,5,옹포바다횟집,10,S8_10,옹포바다횟집,"음식점 > 한식 > 해물,생선 > 회",제주특별자치도 제주시 한림읍 옹포1길 24,http://place.map.kakao.com/1582336126,,126.25167734898,33.4038596815672,FD6
9,제주,FAMOUS,C,1,0,용연,8,S8_10,용연,부동산 > 부동산서비스,제주특별자치도 제주시 월랑로8길 1,http://place.map.kakao.com/1429978648,,126.476567642957,33.4887922386486,
9,제주,FAMOUS,C,1,1,제주목 관아,8,S8_10,제주목 관아,"여행 > 관광,명소 > 문화유적",제주특별자치도 제주시 관덕로 25,http://place.map.kakao.com/10805294,,126.522003486182,33.5142023610171,
9,제주,FAMOUS,C,1,2,제로포인트트레일,8,S8_10,제로포인트트레일,"서비스,산업 > 여행사",제주특별자치도 제주시 산지로 25,http://place.map.kakao.com/1264782617,,126.529215125048,33.5147519987131,
9,제주,FAMOUS,C,1,3,윤재커피,10,S8_10,윤재커피,음식점 > 카페,제주특별자치도 제주시 중앙로12길 1,http://place.map.kakao.com/371491242,,126.524018463836,33.5118263149369,CE7
9,제주,FAMOUS,C,1,4,문희 제주본점,-1,NO_RESULT,,,,,,,,
9,제주,FAMOUS,C,2,0,방사탑(제주),8,S8_10,방사탑,"여행 > 관광,명소 > 문화유적 > 탑,비석",제주특별자치도 제주시 용담삼동 2580-55,http://place.map.kakao.com/236301694,,126.48483096774405,33.514841337737636,
9,제주,FAMOUS,C,2,1,"함덕 서핑, 카약, 패들보드",-1,NO_RESULT,,,,,,,,
9,제주,FAMOUS,C,2,2,함덕해수욕장 (함덕 서우봉 해변),10,S8_10,함덕해수욕장,"여행 > 관광,명소 > 해수욕장,해변",제주특별자치도 제주시 조천읍 조함해안로 525,http://place.map.kakao.com/8148451,,126.669238934013,33.5430615661113,AT4
9,제주,FAMOUS,C,2,3,함덕 연옥,5,S5_7,함덕연옥,음식점 > 한식,제주특별자치도 제주시 조천읍 조함해안로 528,http://place.map.kakao.com/1730219412,,126.669208818132,33.5424880729744,FD6
9,제주,FAMOUS,C,2,4,델문도,10,S8_10,델문도,음식점 > 카페,제주특별자치도 제주시 조천읍 조함해안로 519-10,http://place.map.kakao.com/26867476,,126.668723957376,33.5437093358268,CE7
9,제주,FAMOUS,C,3,0,곽지해수욕장,10,S8_10,곽지해수욕장,"여행 > 관광,명소 > 해수욕장,해변",제주특별자치도 제주시 애월읍 곽지리 1565,http://place.map.kakao.com/25022153,,126.30467759583657,33.45064040259736,AT4
9,제주,FAMOUS,C,3,1,바구스서핑스쿨 애월점,-1,NO_RESULT,,,,,,,,
9,제주,FAMOUS,C,3,2,훈도 애월흑돼지 본점,-1,NO_RESULT,,,,,,,,
9,제주,FAMOUS,C,3,3,한담몰,8,S8_10,한담몰,여행 > 기념품판매,제주특별자치도 제주시 애월읍 애월로1길 7,http://place.map.kakao.com/83525038,,126.31188154541,33.46233898810465,
9,제주,FAMOUS,C,3,4,한담해안산책로,-3,NAME_MISMATCH,,,,,한담마을 장한철산책로,,,
9,제주,FAMOUS,C,3,5,레이지펌프,10,S8_10,레이지펌프,음식점 > 카페,제주특별자치도 제주시 애월읍 애월북서길 32,http://place.map.kakao.com/88307711,,126.309539831628,33.4662712983402,CE7
9,제주,FAMOUS,C,3,6,문개어멍,10,S8_10,문개어멍,음식점 > 한식,제주특별자치도 제주시 애월읍 가문동길 38,http://place.map.kakao.com/1373421785,,126.392437473954,33.4857829106559,FD6
10,서울,FAMOUS,A,1,0,그랑핸드 서촌,8,S8_10,그랑핸드 서촌,"가정,생활 > 미용 > 화장품 > 향수",서울 종로구 자하문로4길 14-2,http://place.map.kakao.com/1738151085,,126.97302293471614,37.57722954377625,
10,서울,FAMOUS,A,1,1,블루보틀 삼청 카페,10,S8_10,블루보틀 삼청 카페,음식점 > 카페 > 커피전문점 > 블루보틀,서울 종로구 북촌로5길 76,http://place.map.kakao.com/353512935,,126.9808447428893,37.58015029292341,CE7
10,서울,FAMOUS,A,1,2,콩지POT지,10,S8_10,콩지POT지,음식점 > 양식 > 이탈리안,서울 종로구 북촌로 21-15,http://place.map.kakao.com/21326543,,126.984354547164,37.5788533789835,FD6
10,서울,FAMOUS,A,1,3,북촌한옥마을,8,S8_10,북촌한옥마을,"여행 > 관광,명소",서울 종로구 북촌로 53,http://place.map.kakao.com/781129546,,126.98481245064092,37.581768153833444,
10,서울,FAMOUS,A,1,4,삼청공원,8,S8_10,삼청공원,여행 > 공원 > 도시근린공원,서울 종로구 북촌로 134-1,http://place.map.kakao.com/11147911,,126.983686538484,37.5895823159869,
10,서울,FAMOUS,A,1,5,삼청동수제비,10,S8_10,삼청동수제비,음식점 > 한식 > 수제비,서울 종로구 삼청로 101-1,http://place.map.kakao.com/13559837,,126.98197124938,37.5845977743306,FD6
10,서울,FAMOUS,A,2,0,올리브영N 성수,3,S1_4,올리브영 N성수,"가정,생활 > 드럭스토어 > 올리브영",서울 성동구 연무장7길 13,http://place.map.kakao.com/1287282217,,127.054430448058,37.5441733194254,
10,서울,FAMOUS,A,2,1,진작다이닝 성수점,-1,NO_RESULT,,,,,,,,
10,서울,FAMOUS,A,2,2,블루보틀 성수 카페,10,S8_10,블루보틀 성수 카페,음식점 > 카페 > 커피전문점 > 블루보틀,서울 성동구 아차산로 7,http://place.map.kakao.com/1492599844,,127.04564285335792,37.548088279686716,CE7
10,서울,FAMOUS,A,2,3,서울숲 곤충식물원,10,S8_10,서울숲 곤충식물원,"여행 > 관광,명소 > 수목원,식물원",서울 성동구 성수동1가 685-715,http://place.map.kakao.com/13127878,,127.039209487238,37.5414277019142,AT4
10,서울,FAMOUS,A,2,4,서울숲,8,S8_10,서울숲,여행 > 공원 > 도시근린공원,서울 성동구 성수동1가 678-1,http://place.map.kakao.com/11331488,,127.037617759165,37.5443222301513,
10,서울,FAMOUS,A,2,5,미쁘동 성수,-3,NAME_MISMATCH,,,,,미쁘동 서울숲,,,
10,서울,FAMOUS,A,3,0,선유도공원전망대,-3,NAME_MISMATCH,,,,,선유도공원 선유도전망대,,,
10,서울,FAMOUS,A,3,1,망원정 터,8,S8_10,망원정 터,"여행 > 관광,명소 > 문화유적",서울 마포구 동교로8안길 23,http://place.map.kakao.com/11080730,,126.904516007896,37.5498433728965,
10,서울,FAMOUS,A,3,2,망원도,-3,NAME_MISMATCH,,,,,망원시장,,,
10,서울,FAMOUS,A,3,3,어글리베이커리,10,S8_10,어글리베이커리,"음식점 > 간식 > 제과,베이커리",서울 마포구 월드컵로13길 73,http://place.map.kakao.com/828640256,,126.90605533995198,37.555021740953606,FD6
10,서울,FAMOUS,A,3,4,작은평화 망원,8,S8_10,작은평화,"문화,예술 > 도서 > 서점",서울 마포구 망원로 62,http://place.map.kakao.com/1598663226,,126.903651328889,37.5569533437834,
10,서울,FAMOUS,A,3,5,우이락 망원본점,10,S8_10,우이락 망원본점,음식점 > 술집 > 실내포장마차 > 우이락,서울 마포구 포은로8길 22,http://place.map.kakao.com/1088815991,,126.905983400357,37.5564326454454,FD6
11,서울,FAMOUS,B,1,0,초안산수국동산,3,S1_4,초안산 수국동산,"여행 > 관광,명소",서울 노원구 월계로45가길 57,http://place.map.kakao.com/737555953,,127.04717554956,37.6295752371686,
11,서울,FAMOUS,B,1,1,뮈에,-1,NO_RESULT,,,,,,,,
11,서울,FAMOUS,B,1,2,북서울꿈의숲전망대,5,S5_7,북서울꿈의숲 전망대,"여행 > 관광,명소 > 전망대",서울 강북구 월계로 173,http://place.map.kakao.com/17806879,,127.03892916762365,37.62027555569344,AT4
11,서울,FAMOUS,B,1,3,명인갈비 미아점,-1,NO_RESULT,,,,,,,,
11,서울,FAMOUS,B,1,4,북서울꿈의숲,8,S8_10,북서울꿈의숲,여행 > 공원 > 도시근린공원,서울 강북구 월계로 173,http://place.map.kakao.com/11321061,,127.04157251496886,37.62360650548208,
11,서울,FAMOUS,B,1,5,버거킹 미아역점,10,S8_10,버거킹 미아역점,음식점 > 패스트푸드 > 버거킹,서울 강북구 도봉로 188,http://place.map.kakao.com/344679784,,127.02674303091683,37.62552990064345,FD6
11,서울,FAMOUS,B,2,0,서울숲,8,S8_10,서울숲,여행 > 공원 > 도시근린공원,서울 성동구 성수동1가 678-1,http://place.map.kakao.com/11331488,,127.037617759165,37.5443222301513,
11,서울,FAMOUS,B,2,1,뚝섬문화예술공원,-1,NO_RESULT,,,,,,,,
11,서울,FAMOUS,B,2,2,타코튜즈데이 성수 본점,-1,NO_RESULT,,,,,,,,
11,서울,FAMOUS,B,2,3,나무다,8,S8_10,나무다,"교육,학문 > 유아교육",서울 서초구 동광로 184,http://place.map.kakao.com/1245998844,,127.001363745823,37.4936756151382,
11,서울,FAMOUS,B,2,4,오뜨로 성수,10,S8_10,오뜨로 성수,음식점 > 양식,서울 성동구 뚝섬로1길 31,http://place.map.kakao.com/75396556,,127.046458535535,37.5440911300119,FD6
11,서울,FAMOUS,B,2,5,자연도소금빵in 성수,5,S5_7,자연도소금빵 in성수,"음식점 > 간식 > 제과,베이커리",서울 성동구 연무장길 56-1,http://place.map.kakao.com/134679676,,127.055457652937,37.5423023667186,FD6
11,서울,FAMOUS,B,3,0,우이동 산악문화HUB,-3,NAME_MISMATCH,,,,,우이동 산악문화허브,,,
11,서울,FAMOUS,B,3,1,둘렛길맛집,10,S8_10,둘렛길맛집,음식점 > 한식,서울 은평구 불광로18가길 49,http://place.map.kakao.com/1335341542,,126.93353852354977,37.62595749955079,FD6
11,서울,FAMOUS,B,3,2,스타벅스 더북한산점,10,S8_10,스타벅스 더북한산점,음식점 > 카페 > 커피전문점 > 스타벅스,서울 은평구 대서문길 24-11,http://place.map.kakao.com/76206032,,126.947556601185,37.6554573891378,CE7
11,서울,FAMOUS,B,3,3,북한산전망대,-3,NAME_MISMATCH,,,,,북한산자락길전망대,,,
11,서울,FAMOUS,B,3,4,삼청공원,8,S8_10,삼청공원,여행 > 공원 > 도시근린공원,서울 종로구 북촌로 134-1,http://place.map.kakao.com/11147911,,126.983686538484,37.5895823159869,
11,서울,FAMOUS,B,3,5,자연에서왔소 본점,-1,NO_RESULT,,,,,,,,
12,서울,FAMOUS,C,1,0,서울월드컵경기장,8,S8_10,서울월드컵경기장,"스포츠,레저 > 축구 > 축구장",서울 마포구 월드컵로 240,http://place.map.kakao.com/11512288,,126.89724365713197,37.56825003712418,
12,서울,FAMOUS,C,1,1,홍대 육지,10,S8_10,육지,"음식점 > 한식 > 육류,고기",서울 마포구 독막로3길 34,http://place.map.kakao.com/931881312,,126.917495034617,37.5497071933215,FD6
12,서울,FAMOUS,C,1,2,경의선숲길,8,S8_10,경의선숲길,여행 > 공원,서울 마포구 동교동 190-1,http://place.map.kakao.com/1158487374,,126.925338455597,37.558803479324,
12,서울,FAMOUS,C,1,3,카카오프렌즈 홍대플래그십 스토어,-1,NO_RESULT,,,,,,,,
12,서울,FAMOUS,C,1,4,베이글랜드 홍대점,10,S8_10,베이글랜드 홍대점,"음식점 > 간식 > 제과,베이커리",서울 마포구 와우산로29바길 19,http://place.map.kakao.com/1685707673,,126.925993638477,37.5554918261379,FD6
12,서울,FAMOUS,C,1,5,이츠야,10,S8_10,이츠야,"음식점 > 일식 > 돈까스,우동",서울 마포구 양화로6길 99-9,http://place.map.kakao.com/1709251572,,126.919934746818,37.5487592205416,FD6
12,서울,FAMOUS,C,2,0,서울숲,8,S8_10,서울숲,여행 > 공원 > 도시근린공원,서울 성동구 성수동1가 678-1,http://place.map.kakao.com/11331488,,127.037617759165,37.5443222301513,
12,서울,FAMOUS,C,2,1,플레이즈라운지,10,S8_10,플레이즈라운지,"가정,생활 > 유아 > 놀이시설 > 키즈카페",서울 성동구 서울숲2길 32-14,http://place.map.kakao.com/836149932,,127.04265500995139,37.54546929198692,CE7
12,서울,FAMOUS,C,2,2,카츠메,10,S8_10,카츠메,"음식점 > 일식 > 돈까스,우동",서울 성동구 서울숲2길 46-12,http://place.map.kakao.com/1816285015,,127.043487050136,37.5460321129061,FD6
12,서울,FAMOUS,C,2,3,반스 성수점,8,S8_10,반스 성수점,"가정,생활 > 패션 > 패션잡화점 > 구두,신발 > 반스",서울 성동구 연무장5길 14,http://place.map.kakao.com/414022048,,127.053040972113,37.5442910816252,
12,서울,FAMOUS,C,2,4,클라이밍파크 성수점,8,S8_10,클라이밍파크 성수점,"스포츠,레저 > 클라이밍",서울 성동구 연무장13길 7,http://place.map.kakao.com/662485726,,127.058089608702,37.5423101113247,
12,서울,FAMOUS,C,2,5,프리미엄 직원식당 성수점,5,S5_7,프리미엄직원식당 성수점,음식점 > 뷔페 > 한식뷔페,서울 성동구 아차산로17길 48,http://place.map.kakao.com/1055909315,,127.065881553993,37.5463911515234,FD6
12,서울,FAMOUS,C,3,0,건청궁,8,S8_10,경복궁 건청궁,"여행 > 관광,명소 > 문화유적",서울 종로구 사직로 161,http://place.map.kakao.com/17808588,,126.97708066252,37.5832670600014,
12,서울,FAMOUS,C,3,1,낙동강,10,S8_10,낙동강,"음식점 > 한식 > 육류,고기",서울 중구 을지로1길 34,http://place.map.kakao.com/11020585,,126.9798496013838,37.56761728943217,FD6
12,서울,FAMOUS,C,3,2,런닝맨 인사동점,10,S8_10,런닝맨 인사동점,"여행 > 관광,명소 > 테마파크",서울 종로구 인사동길 12,http://place.map.kakao.com/649534068,,126.98723010604596,37.57189624483897,AT4
12,서울,FAMOUS,C,3,3,익선동 한옥거리,5,S5_7,익선동한옥거리,"여행 > 관광,명소 > 테마거리",서울 종로구 익선동,http://place.map.kakao.com/467710256,,126.989775723896,37.5734371942191,AT4
12,서울,FAMOUS,C,3,4,익선잡방,10,S8_10,익선잡방,음식점 > 양식,서울 종로구 수표로28길 17-21,http://place.map.kakao.com/2078910428,,126.9894497145018,37.57337860086604,FD6
12,서울,FAMOUS,C,3,5,빙동댕 프리미엄 빙수카페 종로점,-1,NO_RESULT,,,,,,,,
13,강릉,FAMOUS,A,1,0,강릉 오금집,3,S1_4,강릉오금집,"여행 > 관광,명소 > 문화유적",강원특별자치도 강릉시 강릉대로210번길 23-9,http://place.map.kakao.com/1074295820,,128.894007439073,37.7563064842151,
13,강릉,FAMOUS,A,1,1,배니닭강정,10,S8_10,배니닭강정,음식점 > 간식 > 닭강정,강원특별자치도 강릉시 금성로13번길 3-1,http://place.map.kakao.com/19660110,,128.8991505538337,37.75421481297129,FD6
13,강릉,FAMOUS,A,1,2,월화거리,10,S8_10,강릉월화거리,"여행 > 관광,명소 > 테마거리",강원특별자치도 강릉시 경강로 2111,http://place.map.kakao.com/2058461010,,128.897496501722,37.755909823698,AT4
13,강릉,FAMOUS,A,1,3,책뜰,-1,NO_RESULT,,,,,,,,
13,강릉,FAMOUS,A,1,4,나이슬리,10,S8_10,나이슬리,음식점 > 카페,강원특별자치도 강릉시 용지로110번길 10,http://place.map.kakao.com/441407566,,128.905081952536,37.7602195476681,CE7
13,강릉,FAMOUS,A,1,5,구공커피,10,S8_10,구공커피,음식점 > 카페 > 커피전문점,강원특별자치도 강릉시 남구길29번길 19,http://place.map.kakao.com/1218816840,,128.903255536331,37.7640434083621,CE7
13,강릉,FAMOUS,A,2,0,사근진해변,10,S8_10,사근진해변,"여행 > 관광,명소 > 해수욕장,해변",강원특별자치도 강릉시 해안로604번길 14,http://place.map.kakao.com/8398420,,128.897555797396,37.8136129609739,AT4
13,강릉,FAMOUS,A,2,1,경포해변,10,S8_10,경포해변인증센터,"여행 > 관광,명소 > 자전거여행",강원특별자치도 강릉시 안현동 산 1-10,http://place.map.kakao.com/26935806,,128.9072507338109,37.80540468290833,AT4
13,강릉,FAMOUS,A,2,2,강릉짬뽕순두부 동화가든 본점,-1,NO_RESULT,,,,,,,,
13,강릉,FAMOUS,A,2,3,카페 툇마루,5,S5_7,카페툇마루,음식점 > 카페,강원특별자치도 강릉시 난설헌로 232,http://place.map.kakao.com/401540066,,128.914530266171,37.7928532498626,CE7
13,강릉,FAMOUS,A,2,4,경포호,10,S8_10,경포호,"여행 > 관광,명소 > 호수",강원특별자치도 강릉시 운정동 984,http://place.map.kakao.com/8654759,,128.90233728167775,37.79555514873209,AT4
13,강릉,FAMOUS,A,2,5,초당비스트로,10,S8_10,초당비스트로,음식점 > 양식,강원특별자치도 강릉시 초당순두부길 19,http://place.map.kakao.com/1572181856,,128.910482686845,37.7878923130674,FD6
13,강릉,FAMOUS,A,3,0,사천진항,8,S8_10,사천진항,"교통,수송 > 교통시설 > 항구,포구",강원특별자치도 강릉시 사천면 사천진리 2,http://place.map.kakao.com/26260120,,128.876988869022,37.8372562056956,
13,강릉,FAMOUS,A,3,1,주문진 방파제,3,S1_4,주문진방파제,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",강원특별자치도 강릉시 주문진읍 주문리,http://place.map.kakao.com/8072237,,128.83260998266,37.8905497553604,
13,강릉,FAMOUS,A,3,2,주문활게,10,S8_10,주문활게,"음식점 > 한식 > 해물,생선 > 게,대게",강원특별자치도 강릉시 주문진읍 해안로 1730,http://place.map.kakao.com/195031889,,128.828502395953,37.8895110321042,FD6
13,강릉,FAMOUS,A,3,3,아들바위공원,8,S8_10,아들바위공원,여행 > 공원,강원특별자치도 강릉시 주문진읍 주문리,http://place.map.kakao.com/8416134,,128.830277178125,37.9059578450621,
13,강릉,FAMOUS,A,3,4,카페하월지,10,S8_10,카페하월지,음식점 > 카페,강원특별자치도 강릉시 주문진읍 주문로 123-4,http://place.map.kakao.com/1930197989,,128.828023105841,37.8948117691833,CE7
13,강릉,FAMOUS,A,3,5,강릉최대게 본점,10,S8_10,최대게 본점,"음식점 > 한식 > 해물,생선 > 게,대게",강원특별자치도 강릉시 주문진읍 해안로 1729,http://place.map.kakao.com/1261976338,,128.82815388042997,37.889437173523774,FD6
14,강릉,FAMOUS,B,1,0,사근진해중공원 전망대,10,S8_10,사근진해중공원 전망대,"여행 > 관광,명소 > 전망대",강원특별자치도 강릉시 안현동,http://place.map.kakao.com/1508700177,,128.898283080847,37.814211103683,AT4
14,강릉,FAMOUS,B,1,1,경포호수광장,8,S8_10,경포호수광장,여행 > 공원,강원특별자치도 강릉시 초당동 459-28,http://place.map.kakao.com/21875910,,128.908644003324,37.7979574322498,
14,강릉,FAMOUS,B,1,2,카페 툇마루,5,S5_7,카페툇마루,음식점 > 카페,강원특별자치도 강릉시 난설헌로 232,http://place.map.kakao.com/401540066,,128.914530266171,37.7928532498626,CE7
14,강릉,FAMOUS,B,1,3,나상명강릉초당순두부,-3,NAME_MISMATCH,,,,,나상명초당순두부,,,
14,강릉,FAMOUS,B,1,4,경포가시연습지,8,S8_10,경포가시연습지,여행 > 공원,강원특별자치도 강릉시 운정동 643,http://place.map.kakao.com/611717157,,128.8976989345998,37.789085396239344,
14,강릉,FAMOUS,B,1,5,강릉짬뽕순두부 동화가든 본점,-1,NO_RESULT,,,,,,,,
14,강릉,FAMOUS,B,2,0,소돌해변,10,S8_10,소돌해변,"여행 > 관광,명소 > 해수욕장,해변",강원특별자치도 강릉시 주문진읍 주문리,http://place.map.kakao.com/7959970,,128.825167878323,37.9069740745975,AT4
14,강릉,FAMOUS,B,2,1,아들바위공원,8,S8_10,아들바위공원,여행 > 공원,강원특별자치도 강릉시 주문진읍 주문리,http://place.map.kakao.com/8416134,,128.830277178125,37.9059578450621,
14,강릉,FAMOUS,B,2,2,강릉최대게 본점,10,S8_10,최대게 본점,"음식점 > 한식 > 해물,생선 > 게,대게",강원특별자치도 강릉시 주문진읍 해안로 1729,http://place.map.kakao.com/1261976338,,128.82815388042997,37.889437173523774,FD6
14,강릉,FAMOUS,B,2,3,경민호,8,S8_10,경민호,"스포츠,레저 > 낚시",강원특별자치도 강릉시 주문진읍 소돌샛길 1,http://place.map.kakao.com/439144747,,128.8273747928488,37.904449924650386,
14,강릉,FAMOUS,B,2,4,카페제니엘 주문진점,-1,NO_RESULT,,,,,,,,
14,강릉,FAMOUS,B,2,5,강릉신대게나라,10,S8_10,신대게나라,"음식점 > 한식 > 해물,생선 > 게,대게",강원특별자치도 강릉시 주문진읍 신리천로 19,http://place.map.kakao.com/1766374875,,128.82845371020053,37.885383271187585,FD6
14,강릉,FAMOUS,B,3,0,이디야커피 정동진역점,-1,NO_RESULT,,,,,,,,
14,강릉,FAMOUS,B,3,1,정동진,10,S8_10,정동진 해변,"여행 > 관광,명소 > 해수욕장,해변",강원특별자치도 강릉시 강동면 정동진리 64-3,http://place.map.kakao.com/11164998,,129.036259739972,37.6891659795686,AT4
14,강릉,FAMOUS,B,3,2,강릉초당두부 정동진본점,10,S8_10,강릉초당두부 정동진본점,음식점 > 한식 > 두부전문점,강원특별자치도 강릉시 강동면 헌화로 1003,http://place.map.kakao.com/619415234,,129.03832159606563,37.68555944615808,FD6
14,강릉,FAMOUS,B,3,3,썬크루즈 호텔&리조트,3,S1_4,썬크루즈호텔&리조트,"여행 > 숙박 > 콘도,리조트",강원특별자치도 강릉시 강동면 헌화로 950-39,http://place.map.kakao.com/26310988,,129.04392893920098,37.683446294380815,AD5
14,강릉,FAMOUS,B,3,4,정동심곡 바다부채길,10,S8_10,정동심곡 바다부채길,"여행 > 관광,명소 > 도보여행",강원특별자치도 강릉시 강동면 심곡리,http://place.map.kakao.com/2045844394,,129.056702150934,37.6731420380735,AT4
14,강릉,FAMOUS,B,3,5,헌화로횟집,10,S8_10,헌화로횟집,"음식점 > 한식 > 해물,생선 > 회",강원특별자치도 강릉시 강동면 헌화로 645,http://place.map.kakao.com/9647091,,129.052736325146,37.6649469183176,FD6
15,강릉,FAMOUS,C,1,0,임당생활문화센터,8,S8_10,임당생활문화센터,"교육,학문 > 문화센터",강원특별자치도 강릉시 문화의길 6,http://place.map.kakao.com/869965698,,128.894996500256,37.7546924851541,
15,강릉,FAMOUS,C,1,1,강릉 고고횟집,10,S8_10,고고횟집,"음식점 > 한식 > 해물,생선 > 회",강원특별자치도 강릉시 금성로 21,http://place.map.kakao.com/361383384,,128.89863212642,37.753996156364,FD6
15,강릉,FAMOUS,C,1,2,중앙시장,8,S8_10,강릉중앙시장,"가정,생활 > 시장",강원특별자치도 강릉시 금성로 21,http://place.map.kakao.com/18525909,,128.8986237900098,37.754025117657804,
15,강릉,FAMOUS,C,1,3,강릉샌드 본점,10,S8_10,강릉샌드 본점,"음식점 > 간식 > 제과,베이커리",강원특별자치도 강릉시 금성로23번길 17,http://place.map.kakao.com/186682005,,128.899227217401,37.7527758329282,FD6
15,강릉,FAMOUS,C,1,4,배니닭강정,10,S8_10,배니닭강정,음식점 > 간식 > 닭강정,강원특별자치도 강릉시 금성로13번길 3-1,http://place.map.kakao.com/19660110,,128.8991505538337,37.75421481297129,FD6
15,강릉,FAMOUS,C,1,5,런닝맨 강릉점,10,S8_10,런닝맨 강릉점,"여행 > 관광,명소 > 테마파크",강원특별자치도 강릉시 창해로 307,http://place.map.kakao.com/1311115333,,128.92107805353038,37.791978217452765,AT4
15,강릉,FAMOUS,C,2,0,[강릉 바우길 5구간] 바다 호숫길,-3,NAME_MISMATCH,,,,,바우길 5구간(강릉바다호숫길),,,
15,강릉,FAMOUS,C,2,1,사근진해변,10,S8_10,사근진해변,"여행 > 관광,명소 > 해수욕장,해변",강원특별자치도 강릉시 해안로604번길 14,http://place.map.kakao.com/8398420,,128.897555797396,37.8136129609739,AT4
15,강릉,FAMOUS,C,2,2,경포동해횟집,10,S8_10,경포동해횟집,"음식점 > 한식 > 해물,생선 > 회",강원특별자치도 강릉시 창해로 491,http://place.map.kakao.com/21345639,,128.908709165753,37.8038406274275,FD6
15,강릉,FAMOUS,C,2,3,경포호,10,S8_10,경포호,"여행 > 관광,명소 > 호수",강원특별자치도 강릉시 운정동 984,http://place.map.kakao.com/8654759,,128.90233728167775,37.79555514873209,AT4
15,강릉,FAMOUS,C,2,4,테라로사 경포호수점,10,S8_10,테라로사 경포호수점,음식점 > 카페 > 커피전문점,강원특별자치도 강릉시 난설헌로 145,http://place.map.kakao.com/653849031,,128.90748944290655,37.78784984270989,CE7
15,강릉,FAMOUS,C,2,5,초당훈이순두부짬뽕,10,S8_10,초당훈이순두부짬뽕,음식점 > 한식 > 두부전문점,강원특별자치도 강릉시 초당순두부길55번길 38,http://place.map.kakao.com/1312258719,,128.91363582774753,37.79193271940368,FD6
15,강릉,FAMOUS,C,3,0,남항진해변,10,S8_10,남항진해변,"여행 > 관광,명소 > 해수욕장,해변",강원특별자치도 강릉시 공항길127번길 67,http://place.map.kakao.com/10185290,,128.954844024035,37.7643337061904,AT4
15,강릉,FAMOUS,C,3,1,보사노바 커피로스터스 강릉점,10,S8_10,보사노바 커피로스터스 강릉점,음식점 > 카페,강원특별자치도 강릉시 창해로14번길 28,http://place.map.kakao.com/27320313,,128.94782940821094,37.772045728575314,CE7
15,강릉,FAMOUS,C,3,2,브라보칼국수 강릉본점,10,S8_10,브라보칼국수 강릉본점,음식점 > 한식 > 국수 > 칼국수,강원특별자치도 강릉시 창해로 27,http://place.map.kakao.com/771013592,,128.944413617708,37.7743037983908,FD6
15,강릉,FAMOUS,C,3,3,이마트 강릉점,8,S8_10,이마트 강릉점,"가정,생활 > 대형마트 > 이마트",강원특별자치도 강릉시 경강로 2398-10,http://place.map.kakao.com/8041146,,128.92261908163255,37.77062579375875,MT1
15,강릉,FAMOUS,C,3,4,55베이킹스튜디오,10,S8_10,55베이킹스튜디오,"음식점 > 간식 > 제과,베이커리",강원특별자치도 강릉시 산양길26번길 27-2,http://place.map.kakao.com/717799879,,128.91587172236012,37.78005038084362,FD6
15,강릉,FAMOUS,C,3,5,초당할머니순두부,10,S8_10,초당할머니순두부,음식점 > 한식 > 두부전문점,강원특별자치도 강릉시 초당순두부길 77,http://place.map.kakao.com/8535139,,128.915396082152,37.7905546548915,FD6
16,순천,MINOR,A,1,0,이마트 순천점,8,S8_10,이마트 순천점,"가정,생활 > 대형마트 > 이마트",전남광주통합특별시 순천시 팔마로 191,http://place.map.kakao.com/8532477,,127.508383268869,34.9425555125067,MT1
16,순천,MINOR,A,1,1,덕수파스타 순천 직영점,5,S5_7,덕수파스타 순천직영점,음식점 > 양식,전남광주통합특별시 순천시 왕지2길 13-12,http://place.map.kakao.com/1569546889,,127.5237956071,34.9683108834321,FD6
16,순천,MINOR,A,1,2,순천시립 그림책 도서관,3,S1_4,순천시립그림책도서관,"교육,학문 > 학습시설 > 도서관 > 국공립도서관",전남광주통합특별시 순천시 도서관길 33,http://place.map.kakao.com/8446142,,127.48632846227456,34.95780160345651,
16,순천,MINOR,A,1,3,순천 문화의거리,5,S5_7,순천문화의거리,"여행 > 관광,명소 > 테마거리",전남광주통합특별시 순천시 행동 65-58,http://place.map.kakao.com/18905860,,127.482416140561,34.9549309904526,AT4
16,순천,MINOR,A,1,4,라망드마망,-1,NO_RESULT,,,,,,,,
16,순천,MINOR,A,1,5,도원경,10,S8_10,도원경,음식점 > 한식 > 한정식,전남광주통합특별시 순천시 순천만길 309,http://place.map.kakao.com/12078470,,127.50429196610077,34.902567391557355,FD6
