requestId,location,regionTier,keywordSet,day,placeIndex,aiPlaceName,bestScore,scoreBand,matchedPlaceName,matchedCategory,matchedAddress,matchedPlaceUrl,rejectedCandidateName,matchedX,matchedY,matchedCategoryGroupCode
13,강릉,FAMOUS,A,2,2,초당할머니순두부,10,S8_10,초당할머니순두부,음식점 > 한식 > 두부전문점,강원특별자치도 강릉시 초당순두부길 77,http://place.map.kakao.com/8535139,,128.915396082152,37.7905546548915,FD6
13,강릉,FAMOUS,A,2,3,허균·허난설헌 기념공원,3,S1_4,허균허난설헌기념공원,여행 > 공원,강원특별자치도 강릉시 난설헌로193번길 1-29,http://place.map.kakao.com/17344148,,128.90949773031988,37.79143235584392,
13,강릉,FAMOUS,A,2,4,강문해변,10,S8_10,강문해변,"여행 > 관광,명소 > 해수욕장,해변",강원특별자치도 강릉시 강문동 182-1,http://place.map.kakao.com/8680336,,128.919175274112,37.7948207421998,AT4
13,강릉,FAMOUS,A,2,5,강릉감자옹심이,10,S8_10,강릉감자옹심이 강릉본점,음식점 > 한식,강원특별자치도 강릉시 토성로 171,http://place.map.kakao.com/10127723,,128.8948797388186,37.75647532882446,FD6
13,강릉,FAMOUS,A,3,0,주문진 해변,5,S5_7,주문진해변,"여행 > 관광,명소 > 해수욕장,해변",강원특별자치도 강릉시 주문진읍 향호리 8-35,http://place.map.kakao.com/8073114,,128.818780222834,37.9111195197386,AT4
13,강릉,FAMOUS,A,3,1,주문진 수산시장,3,S1_4,주문진수산시장,"가정,생활 > 시장",강원특별자치도 강릉시 주문진읍 시장길 38,http://place.map.kakao.com/26985090,,128.827740622818,37.8911119348025,
13,강릉,FAMOUS,A,3,2,영진해변,10,S8_10,영진해변,"여행 > 관광,명소 > 해수욕장,해변",강원특별자치도 강릉시 연곡면 영진리 357-155,http://place.map.kakao.com/8004666,,128.84571093553842,37.86876197353724,AT4
13,강릉,FAMOUS,A,3,3,카페 브리사,-1,NO_RESULT,,,,,,,,
14,강릉,FAMOUS,B,1,0,안목해변,10,S8_10,안목해변,"여행 > 관광,명소 > 해수욕장,해변",강원특별자치도 강릉시 창해로14번길 51-26,http://place.map.kakao.com/7987002,,128.948275405137,37.7722617595376,AT4
14,강릉,FAMOUS,B,1,1,초당할머니순두부,10,S8_10,초당할머니순두부,음식점 > 한식 > 두부전문점,강원특별자치도 강릉시 초당순두부길 77,http://place.map.kakao.com/8535139,,128.915396082152,37.7905546548915,FD6
14,강릉,FAMOUS,B,1,2,오죽헌,8,S8_10,오죽헌,"여행 > 관광,명소 > 문화유적 > 유적지",강원특별자치도 강릉시 율곡로3139번길 24,http://place.map.kakao.com/25323416,,128.8775431442553,37.77924783956944,
14,강릉,FAMOUS,B,1,3,강릉솔향수목원,10,S8_10,강릉솔향수목원,"여행 > 관광,명소 > 수목원,식물원",강원특별자치도 강릉시 구정면 수목원길 156,http://place.map.kakao.com/25856200,,128.861466745895,37.6978031751826,AT4
14,강릉,FAMOUS,B,1,4,강릉중앙시장,8,S8_10,강릉중앙시장,"가정,생활 > 시장",강원특별자치도 강릉시 금성로 21,http://place.map.kakao.com/18525909,,128.8986237900098,37.754025117657804,
14,강릉,FAMOUS,B,2,0,정동진 해변,10,S8_10,정동진 해변,"여행 > 관광,명소 > 해수욕장,해변",강원특별자치도 강릉시 강동면 정동진리 64-3,http://place.map.kakao.com/11164998,,129.036259739972,37.6891659795686,AT4
14,강릉,FAMOUS,B,2,1,하슬라아트월드,10,S8_10,하슬라아트월드,"여행 > 관광,명소 > 테마파크",강원특별자치도 강릉시 강동면 율곡로 1441,http://place.map.kakao.com/8143646,,129.009485518837,37.7058296552942,AT4
14,강릉,FAMOUS,B,2,2,사천진항,8,S8_10,사천진항,"교통,수송 > 교통시설 > 항구,포구",강원특별자치도 강릉시 사천면 사천진리 2,http://place.map.kakao.com/26260120,,128.876988869022,37.8372562056956,
14,강릉,FAMOUS,B,2,3,주문진항,8,S8_10,주문진항,"교통,수송 > 교통시설 > 항구,포구",강원특별자치도 강릉시 주문진읍 교항리,http://place.map.kakao.com/8073113,,128.830783241993,37.8878396585196,
14,강릉,FAMOUS,B,2,4,영진해변,10,S8_10,영진해변,"여행 > 관광,명소 > 해수욕장,해변",강원특별자치도 강릉시 연곡면 영진리 357-155,http://place.map.kakao.com/8004666,,128.84571093553842,37.86876197353724,AT4
14,강릉,FAMOUS,B,2,5,강릉불고기,10,S8_10,강릉불고기,"음식점 > 한식 > 육류,고기 > 불고기,두루치기",강원특별자치도 강릉시 강동면 풍호길 270,http://place.map.kakao.com/1591766183,,128.959674983025,37.7490834016002,FD6
14,강릉,FAMOUS,B,3,0,경포호,10,S8_10,경포호,"여행 > 관광,명소 > 호수",강원특별자치도 강릉시 운정동 984,http://place.map.kakao.com/8654759,,128.90233728167775,37.79555514873209,AT4
14,강릉,FAMOUS,B,3,1,경포해변,10,S8_10,경포해변인증센터,"여행 > 관광,명소 > 자전거여행",강원특별자치도 강릉시 안현동 산 1-10,http://place.map.kakao.com/26935806,,128.9072507338109,37.80540468290833,AT4
14,강릉,FAMOUS,B,3,2,강릉해변막국수,-3,NAME_MISMATCH,,,,,송정해변막국수,,,
14,강릉,FAMOUS,B,3,3,강릉커피빵 본점,10,S8_10,강릉커피빵 본점,음식점 > 카페,강원특별자치도 강릉시 창해로350번길 29,http://place.map.kakao.com/1636307811,,128.917100497836,37.796504861485,CE7
14,강릉,FAMOUS,B,3,4,등명해변,10,S8_10,등명해변,"여행 > 관광,명소 > 해수욕장,해변",강원특별자치도 강릉시 강동면 정동진리 490-1,http://place.map.kakao.com/8281023,,129.016928857381,37.7040197603323,AT4
15,강릉,FAMOUS,C,1,0,강릉역,8,S8_10,강릉역,"교통,수송 > 기차,철도 > 기차역 > KTX정차역",강원특별자치도 강릉시 용지로 176,http://place.map.kakao.com/8632588,,128.899627553491,37.7645235587621,
15,강릉,FAMOUS,C,1,1,강릉중앙시장,8,S8_10,강릉중앙시장,"가정,생활 > 시장",강원특별자치도 강릉시 금성로 21,http://place.map.kakao.com/18525909,,128.8986237900098,37.754025117657804,
15,강릉,FAMOUS,C,1,2,금성백반,10,S8_10,금성,음식점 > 한식,강원특별자치도 강릉시 연곡면 소금강길 478,http://place.map.kakao.com/204977841,,128.705955186588,37.8151175923242,FD6
15,강릉,FAMOUS,C,1,3,안목해변,10,S8_10,안목해변,"여행 > 관광,명소 > 해수욕장,해변",강원특별자치도 강릉시 창해로14번길 51-26,http://place.map.kakao.com/7987002,,128.948275405137,37.7722617595376,AT4
15,강릉,FAMOUS,C,1,4,보사노바,10,S8_10,보사노바 커피로스터스 강릉점,음식점 > 카페,강원특별자치도 강릉시 창해로14번길 28,http://place.map.kakao.com/27320313,,128.94782940821094,37.772045728575314,CE7
15,강릉,FAMOUS,C,1,5,씨마크호텔 더 쉐프,-1,NO_RESULT,,,,,,,,
15,강릉,FAMOUS,C,2,0,오죽헌,8,S8_10,오죽헌,"여행 > 관광,명소 > 문화유적 > 유적지",강원특별자치도 강릉시 율곡로3139번길 24,http://place.map.kakao.com/25323416,,128.8775431442553,37.77924783956944,
15,강릉,FAMOUS,C,2,1,선교장,8,S8_10,강릉선교장,"여행 > 관광,명소 > 문화유적",강원특별자치도 강릉시 운정길 63,http://place.map.kakao.com/26979861,,128.885174241126,37.7866425660498,
15,강릉,FAMOUS,C,2,2,동화가든,10,S8_10,동화가든,음식점 > 한식 > 두부전문점,강원특별자치도 강릉시 초당순두부길77번길 15,http://place.map.kakao.com/7846414,,128.91466316141972,37.79114130470266,FD6
15,강릉,FAMOUS,C,2,3,경포호수,10,S8_10,경포호,"여행 > 관광,명소 > 호수",강원특별자치도 강릉시 운정동 984,http://place.map.kakao.com/8654759,,128.90233728167775,37.79555514873209,AT4
15,강릉,FAMOUS,C,2,4,강릉아트센터,8,S8_10,강릉아트센터,"문화,예술 > 문화시설 > 공연장,연극극장",강원특별자치도 강릉시 종합운동장길 84,http://place.map.kakao.com/539244312,,128.89534016652,37.7717128602944,CT1
15,강릉,FAMOUS,C,2,5,버드나무 브루어리,5,S5_7,버드나무브루어리,"음식점 > 술집 > 호프,요리주점",강원특별자치도 강릉시 경강로 1961,http://place.map.kakao.com/27152913,,128.88448548794807,37.74816239857708,FD6
15,강릉,FAMOUS,C,3,0,정동진역,8,S8_10,정동진역,"교통,수송 > 기차,철도 > 기차역 > KTX정차역",강원특별자치도 강릉시 강동면 정동역길 17,http://place.map.kakao.com/1995540275,,129.03268957371495,37.691430132528666,
15,강릉,FAMOUS,C,3,1,정동진 레일바이크,3,S1_4,정동진레일바이크,여행 > 체험여행,강원특별자치도 강릉시 강동면 정동역길 17,http://place.map.kakao.com/26319786,,129.0326432874239,37.691478674804905,
15,강릉,FAMOUS,C,3,2,정동진 해변횟집,-1,NO_RESULT,,,,,,,,
15,강릉,FAMOUS,C,3,3,하슬라아트월드,10,S8_10,하슬라아트월드,"여행 > 관광,명소 > 테마파크",강원특별자치도 강릉시 강동면 율곡로 1441,http://place.map.kakao.com/8143646,,129.009485518837,37.7058296552942,AT4
15,강릉,FAMOUS,C,3,4,강릉역,8,S8_10,강릉역,"교통,수송 > 기차,철도 > 기차역 > KTX정차역",강원특별자치도 강릉시 용지로 176,http://place.map.kakao.com/8632588,,128.899627553491,37.7645235587621,
16,순천,MINOR,A,1,0,순천만국가정원,10,S8_10,순천만국가정원,"여행 > 관광,명소 > 국가정원",전남광주통합특별시 순천시 국가정원1호길 47,http://place.map.kakao.com/25052480,,127.498901621838,34.9292183256846,AT4
16,순천,MINOR,A,1,1,순천만국가정원 푸드코트,-1,NO_RESULT,,,,,,,,
16,순천,MINOR,A,1,2,스카이큐브,8,S8_10,스카이큐브 사무실,"서비스,산업 > 관리,운영",전남광주통합특별시 순천시 강변로 435,http://place.map.kakao.com/389181911,,127.501770196301,34.9265140845075,
16,순천,MINOR,A,1,3,순천만습지,8,S8_10,순천만습지,"여행 > 관광,명소 > 생태보존,서식지",전남광주통합특별시 순천시 순천만길 513-25,http://place.map.kakao.com/1191246407,,127.509555018979,34.8856119885429,
16,순천,MINOR,A,1,4,순천만습지 용산전망대,-3,NAME_MISMATCH,,,,,순천만 용산전망대,,,
16,순천,MINOR,A,1,5,순천만가든,10,S8_10,순천만가든,음식점 > 한식,전남광주통합특별시 순천시 순천만길 576,http://place.map.kakao.com/8449415,,127.50953529713414,34.89251760110131,FD6
16,순천,MINOR,A,2,0,순천 드라마 촬영장,3,S1_4,순천드라마촬영장,"여행 > 관광,명소 > 촬영지",전남광주통합특별시 순천시 비례골길 24,http://place.map.kakao.com/27195962,,127.5380337865647,34.957084203504884,
16,순천,MINOR,A,2,1,건봉국밥,10,S8_10,건봉국밥,음식점 > 한식,전남광주통합특별시 순천시 장평로 65,http://place.map.kakao.com/14502586,,127.49395611781057,34.94553910858391,FD6
16,순천,MINOR,A,2,2,순천 문화의 거리,5,S5_7,순천문화의거리,"여행 > 관광,명소 > 테마거리",전남광주통합특별시 순천시 행동 65-58,http://place.map.kakao.com/18905860,,127.482416140561,34.9549309904526,AT4
16,순천,MINOR,A,2,3,동천,8,S8_10,순천동천,"여행 > 관광,명소 > 하천",전남광주통합특별시 순천시 동외동,http://place.map.kakao.com/25727652,,127.490324429653,34.9562874466484,
16,순천,MINOR,A,2,4,청춘창고,8,S8_10,청춘창고,"문화,예술 > 문화시설",전남광주통합특별시 순천시 역전길 34,http://place.map.kakao.com/744097924,,127.498743926826,34.9480073533838,
16,순천,MINOR,A,3,0,낙안읍성,10,S8_10,순천 낙안읍성,"여행 > 관광,명소 > 민속촌",전남광주통합특별시 순천시 낙안면 충민길 30,http://place.map.kakao.com/8234854,,127.34177719691982,34.90631043247128,AT4
16,순천,MINOR,A,3,1,낙안읍성 초가집식당,-1,NO_RESULT,,,,,,,,
16,순천,MINOR,A,3,2,카페 듀플렉스,-1,NO_RESULT,,,,,,,,
16,순천,MINOR,A,3,3,순천역,8,S8_10,순천역,"교통,수송 > 기차,철도 > 기차역 > KTX,SRT정차역",전남광주통합특별시 순천시 팔마로 135,http://place.map.kakao.com/18049670,,127.5030852726651,34.945801803518485,
17,순천,MINOR,B,1,0,순천만국가정원,10,S8_10,순천만국가정원,"여행 > 관광,명소 > 국가정원",전남광주통합특별시 순천시 국가정원1호길 47,http://place.map.kakao.com/25052480,,127.498901621838,34.9292183256846,AT4
17,순천,MINOR,B,1,1,순천만가든,10,S8_10,순천만가든,음식점 > 한식,전남광주통합특별시 순천시 순천만길 576,http://place.map.kakao.com/8449415,,127.50953529713414,34.89251760110131,FD6
17,순천,MINOR,B,1,2,순천만습지,8,S8_10,순천만습지,"여행 > 관광,명소 > 생태보존,서식지",전남광주통합특별시 순천시 순천만길 513-25,http://place.map.kakao.com/1191246407,,127.509555018979,34.8856119885429,
17,순천,MINOR,B,1,3,낙안읍성민속마을,8,S8_10,낙안읍성민속마을 김소아가옥,"여행 > 관광,명소 > 문화유적 > 생가,고택",전남광주통합특별시 순천시 낙안면 충민길 104,http://place.map.kakao.com/12760609,,127.33841899186014,34.90866975792214,
17,순천,MINOR,B,1,4,낙안읍성식당,-3,NAME_MISMATCH,,,,,향토음식점,,,
17,순천,MINOR,B,2,0,선암사,8,S8_10,선암사,"문화,예술 > 종교 > 불교 > 절,사찰",전남광주통합특별시 순천시 승주읍 선암사길 450,http://place.map.kakao.com/7947688,,127.33111270213585,34.99654790789232,
17,순천,MINOR,B,2,1,선암사전통찻집,-1,NO_RESULT,,,,,,,,
17,순천,MINOR,B,2,2,순천드라마촬영장,8,S8_10,순천드라마촬영장,"여행 > 관광,명소 > 촬영지",전남광주통합특별시 순천시 비례골길 24,http://place.map.kakao.com/27195962,,127.5380337865647,34.957084203504884,
17,순천,MINOR,B,2,3,순천문화의거리,10,S8_10,순천문화의거리,"여행 > 관광,명소 > 테마거리",전남광주통합특별시 순천시 행동 65-58,http://place.map.kakao.com/18905860,,127.482416140561,34.9549309904526,AT4
17,순천,MINOR,B,2,4,건봉국밥,10,S8_10,건봉국밥,음식점 > 한식,전남광주통합특별시 순천시 장평로 65,http://place.map.kakao.com/14502586,,127.49395611781057,34.94553910858391,FD6
17,순천,MINOR,B,3,0,동천,8,S8_10,순천동천,"여행 > 관광,명소 > 하천",전남광주통합특별시 순천시 동외동,http://place.map.kakao.com/25727652,,127.490324429653,34.9562874466484,
17,순천,MINOR,B,3,1,순천아랫장,8,S8_10,아랫장,"가정,생활 > 시장",전남광주통합특별시 순천시 장평로 60,http://place.map.kakao.com/18526165,,127.494648726561,34.9456660890017,
17,순천,MINOR,B,3,2,순천아랫장국밥거리,-3,NAME_MISMATCH,,,,,웃장 국밥골목,,,
17,순천,MINOR,B,3,3,카페 꼼마,-1,NO_RESULT,,,,,,,,
18,순천,MINOR,C,1,0,순천만국가정원,10,S8_10,순천만국가정원,"여행 > 관광,명소 > 국가정원",전남광주통합특별시 순천시 국가정원1호길 47,http://place.map.kakao.com/25052480,,127.498901621838,34.9292183256846,AT4
18,순천,MINOR,C,1,1,순천만가든,10,S8_10,순천만가든,음식점 > 한식,전남광주통합특별시 순천시 순천만길 576,http://place.map.kakao.com/8449415,,127.50953529713414,34.89251760110131,FD6
18,순천,MINOR,C,1,2,순천만습지,8,S8_10,순천만습지,"여행 > 관광,명소 > 생태보존,서식지",전남광주통합특별시 순천시 순천만길 513-25,http://place.map.kakao.com/1191246407,,127.509555018979,34.8856119885429,
18,순천,MINOR,C,1,3,순천 아랫장 야시장,-1,NO_RESULT,,,,,,,,
18,순천,MINOR,C,1,4,펍 앤 펍스,-1,NO_RESULT,,,,,,,,
18,순천,MINOR,C,2,0,낙안읍성,10,S8_10,순천 낙안읍성,"여행 > 관광,명소 > 민속촌",전남광주통합특별시 순천시 낙안면 충민길 30,http://place.map.kakao.com/8234854,,127.34177719691982,34.90631043247128,AT4
18,순천,MINOR,C,2,1,낙안읍성전통식당,-1,NO_RESULT,,,,,,,,
18,순천,MINOR,C,2,2,순천 드라마 촬영장,3,S1_4,순천드라마촬영장,"여행 > 관광,명소 > 촬영지",전남광주통합특별시 순천시 비례골길 24,http://place.map.kakao.com/27195962,,127.5380337865647,34.957084203504884,
18,순천,MINOR,C,2,3,순천만갈대밭한정식,-1,NO_RESULT,,,,,,,,
18,순천,MINOR,C,2,4,카페 101,-1,NO_RESULT,,,,,,,,
18,순천,MINOR,C,3,0,순천향교,8,S8_10,순천향교,"여행 > 관광,명소 > 문화유적 > 향교,서당",전남광주통합특별시 순천시 향교길 60,http://place.map.kakao.com/9843529,,127.479075747948,34.9543493012628,
18,순천,MINOR,C,3,1,순천 문화의 거리,5,S5_7,순천문화의거리,"여행 > 관광,명소 > 테마거리",전남광주통합특별시 순천시 행동 65-58,http://place.map.kakao.com/18905860,,127.482416140561,34.9549309904526,AT4
18,순천,MINOR,C,3,2,순천만꼬막정식,10,S8_10,순천만꼬막정식,"음식점 > 한식 > 해물,생선",전남광주통합특별시 순천시 순천만길 21,http://place.map.kakao.com/27551813,,127.493061483447,34.9255573131929,FD6
18,순천,MINOR,C,3,3,청춘창고,8,S8_10,청춘창고,"문화,예술 > 문화시설",전남광주통합특별시 순천시 역전길 34,http://place.map.kakao.com/744097924,,127.498743926826,34.9480073533838,
18,순천,MINOR,C,3,4,브루웍스,10,S8_10,브루웍스,음식점 > 카페 > 커피전문점,전남광주통합특별시 순천시 역전길 61,http://place.map.kakao.com/1899980947,,127.49838494070401,34.94729763840284,CE7
18,순천,MINOR,C,3,5,순천역,8,S8_10,순천역,"교통,수송 > 기차,철도 > 기차역 > KTX,SRT정차역",전남광주통합특별시 순천시 팔마로 135,http://place.map.kakao.com/18049670,,127.5030852726651,34.945801803518485,
19,영주,MINOR,A,1,0,소수서원,8,S8_10,소수서원,"여행 > 관광,명소 > 문화유적 > 서원",경북 영주시 순흥면 소백로 2740,http://place.map.kakao.com/9479775,,128.580202883743,36.9256206705394,
19,영주,MINOR,A,1,1,선비촌,8,S8_10,선비촌,"교육,학문 > 교육단체 > 체험학습장",경북 영주시 순흥면 소백로 2796,http://place.map.kakao.com/15456128,,128.58267875884908,36.927531150886296,
19,영주,MINOR,A,1,2,정도너츠 본점,10,S8_10,정도너츠 본점,음식점 > 간식 > 도넛,경북 영주시 풍기읍 동성로 94,http://place.map.kakao.com/8057712,,128.52607796764966,36.87158149782816,FD6
19,영주,MINOR,A,1,3,카페 소수,10,S8_10,소수,음식점 > 카페 > 테마카페 > 디저트카페,경북 영주시 대학로201번길 19,http://place.map.kakao.com/2011002342,,128.60399794509118,36.81296557280047,CE7
19,영주,MINOR,A,1,4,서천둔치,8,S8_10,서천둔치,여행 > 공원 > 도시근린공원,경북 영주시 가흥동 1381-1,http://place.map.kakao.com/17504796,,128.614728414525,36.8223412751417,
19,영주,MINOR,A,1,5,영주 랜떡,8,S8_10,랜떡,"가정,생활 > 식품판매",경북 영주시 중앙로83번길 33,http://place.map.kakao.com/557493276,,128.62329661333362,36.82384099042186,
19,영주,MINOR,A,2,0,부석사,8,S8_10,부석사,"문화,예술 > 종교 > 불교 > 절,사찰",경북 영주시 부석면 부석사로 345,http://place.map.kakao.com/7909668,,128.68710185255878,36.99847278888451,
19,영주,MINOR,A,2,1,부석사식당,10,S8_10,부석사식당,음식점 > 한식,경북 영주시 부석면 부석사로 317,http://place.map.kakao.com/16430745,,128.681696430694,36.9952023939712,FD6
19,영주,MINOR,A,2,2,무섬마을,8,S8_10,무섬마을,"여행 > 체험여행 > 정보화,체험마을",경북 영주시 문수면 무섬로234번길 31-12,http://place.map.kakao.com/25236073,,128.621571371272,36.7318548849167,
19,영주,MINOR,A,2,3,영주365시장,8,S8_10,영주365시장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",경북 영주시 영주로 204,http://place.map.kakao.com/1721077295,,128.622145849876,36.8257100690879,PK6
19,영주,MINOR,A,2,4,콩이랑,-3,NAME_MISMATCH,,,,,콩세계과학관,,,
19,영주,MINOR,A,3,0,영주호 오토캠핑장,8,S8_10,영주호 오토캠핑장,"여행 > 숙박 > 야영,캠핑장 > 오토캠핑장",경북 영주시 평은면 강동로 26,http://place.map.kakao.com/379988990,,128.66000542147995,36.71732762019703,AD5
19,영주,MINOR,A,3,1,영주호 출렁다리,-1,NO_RESULT,,,,,,,,
19,영주,MINOR,A,3,2,일월식당,10,S8_10,일월식당,음식점 > 중식 > 중국요리,경북 영주시 부석면 부석로 25-1,http://place.map.kakao.com/9407415,,128.65255330555206,36.97726965420002,FD6
19,영주,MINOR,A,3,3,카페 그루,-1,NO_RESULT,,,,,,,,
20,영주,MINOR,B,1,0,부석사,8,S8_10,부석사,"문화,예술 > 종교 > 불교 > 절,사찰",경북 영주시 부석면 부석사로 345,http://place.map.kakao.com/7909668,,128.68710185255878,36.99847278888451,
20,영주,MINOR,B,1,1,영주한우프라자,-3,NAME_MISMATCH,,,,,영주축협한우프라자 본점,,,
20,영주,MINOR,B,1,2,소수서원,8,S8_10,소수서원,"여행 > 관광,명소 > 문화유적 > 서원",경북 영주시 순흥면 소백로 2740,http://place.map.kakao.com/9479775,,128.580202883743,36.9256206705394,
20,영주,MINOR,B,1,3,선비촌,8,S8_10,선비촌,"교육,학문 > 교육단체 > 체험학습장",경북 영주시 순흥면 소백로 2796,http://place.map.kakao.com/15456128,,128.58267875884908,36.927531150886296,
20,영주,MINOR,B,1,4,정도너츠 본점,10,S8_10,정도너츠 본점,음식점 > 간식 > 도넛,경북 영주시 풍기읍 동성로 94,http://place.map.kakao.com/8057712,,128.52607796764966,36.87158149782816,FD6
20,영주,MINOR,B,1,5,풍기인삼갈비,10,S8_10,풍기인삼갈비,"음식점 > 한식 > 육류,고기 > 갈비",경북 영주시 풍기읍 소백로 1933,http://place.map.kakao.com/8119314,,128.536015997849,36.8697757636918,FD6
20,영주,MINOR,B,2,0,무섬마을,8,S8_10,무섬마을,"여행 > 체험여행 > 정보화,체험마을",경북 영주시 문수면 무섬로234번길 31-12,http://place.map.kakao.com/25236073,,128.621571371272,36.7318548849167,
20,영주,MINOR,B,2,1,무섬식당,10,S8_10,무섬식당,음식점 > 한식,경북 영주시 문수면 무섬로 238-3,http://place.map.kakao.com/471703179,,128.6212638792123,36.73298895340081,FD6
20,영주,MINOR,B,2,2,국립산림치유원,10,S8_10,국립산림치유원,"여행 > 관광,명소 > 자연휴양림",경북 영주시 봉현면 테라피로 209,http://place.map.kakao.com/26572603,,128.4725711798958,36.85780070425073,AT4
20,영주,MINOR,B,2,3,희방사,8,S8_10,희방사,"문화,예술 > 종교 > 불교 > 절,사찰",경북 영주시 풍기읍 죽령로1720번길 278,http://place.map.kakao.com/8174684,,128.45705707846585,36.91998100388957,
20,영주,MINOR,B,2,4,희방폭포,8,S8_10,희방폭포,"여행 > 관광,명소 > 폭포",경북 영주시 풍기읍 수철리,http://place.map.kakao.com/8176818,,128.45809367955,36.9178445952149,
20,영주,MINOR,B,2,5,순흥묵집,-3,NAME_MISMATCH,,,,,순흥전통묵집,,,
20,영주,MINOR,B,3,0,영주 근대골목,-1,NO_RESULT,,,,,,,,
20,영주,MINOR,B,3,1,영주365시장,8,S8_10,영주365시장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",경북 영주시 영주로 204,http://place.map.kakao.com/1721077295,,128.622145849876,36.8257100690879,PK6
20,영주,MINOR,B,3,2,랜떡,10,S8_10,영주랜떡,음식점 > 분식 > 떡볶이,경북 영주시 중앙로83번길 26-2,http://place.map.kakao.com/2015360199,,128.623692038873,36.8237256673362,FD6
20,영주,MINOR,B,3,3,영주호반둘레길,-1,NO_RESULT,,,,,,,,
20,영주,MINOR,B,3,4,카페 그날,-1,NO_RESULT,,,,,,,,
21,영주,MINOR,C,1,0,부석사,8,S8_10,부석사,"문화,예술 > 종교 > 불교 > 절,사찰",경북 영주시 부석면 부석사로 345,http://place.map.kakao.com/7909668,,128.68710185255878,36.99847278888451,
21,영주,MINOR,C,1,1,부석사식당,10,S8_10,부석사식당,음식점 > 한식,경북 영주시 부석면 부석사로 317,http://place.map.kakao.com/16430745,,128.681696430694,36.9952023939712,FD6
21,영주,MINOR,C,1,2,소수서원,8,S8_10,소수서원,"여행 > 관광,명소 > 문화유적 > 서원",경북 영주시 순흥면 소백로 2740,http://place.map.kakao.com/9479775,,128.580202883743,36.9256206705394,
21,영주,MINOR,C,1,3,선비촌,8,S8_10,선비촌,"교육,학문 > 교육단체 > 체험학습장",경북 영주시 순흥면 소백로 2796,http://place.map.kakao.com/15456128,,128.58267875884908,36.927531150886296,
21,영주,MINOR,C,1,4,영주한우프라자,-3,NAME_MISMATCH,,,,,영주축협한우프라자 본점,,,
21,영주,MINOR,C,2,0,풍기인삼시장,8,S8_10,풍기인삼시장,"가정,생활 > 시장",경북 영주시 풍기읍 인삼로 8,http://place.map.kakao.com/17097677,,128.52360977088,36.8729989280619,
21,영주,MINOR,C,2,1,풍기인삼뚝배기,-3,NAME_MISMATCH,,,,,풍기인삼갈비,,,
21,영주,MINOR,C,2,2,무섬마을,8,S8_10,무섬마을,"여행 > 체험여행 > 정보화,체험마을",경북 영주시 문수면 무섬로234번길 31-12,http://place.map.kakao.com/25236073,,128.621571371272,36.7318548849167,
21,영주,MINOR,C,2,3,카페 그랜드,-1,NO_RESULT,,,,,,,,
21,영주,MINOR,C,2,4,고려정,-1,NO_RESULT,,,,,,,,
21,영주,MINOR,C,3,0,영주 레일바이크,-1,NO_RESULT,,,,,,,,
21,영주,MINOR,C,3,1,나드리,10,S8_10,나드리,음식점 > 분식,경북 영주시 중앙로 89,http://place.map.kakao.com/8241870,,128.62484665091358,36.823366607937686,FD6
21,영주,MINOR,C,3,2,후생시장,8,S8_10,후생시장,"가정,생활 > 시장",경북 영주시 영주동 335-1,http://place.map.kakao.com/18525308,,128.6228389825415,36.82652953432193,
21,영주,MINOR,C,3,3,카페 148 아트스페이스,-1,NO_RESULT,,,,,,,,
22,공주,MINOR,A,1,0,공산성,8,S8_10,공산성,"여행 > 관광,명소 > 문화유적 > 산성,성곽",충남 공주시 웅진로 280,http://place.map.kakao.com/11377223,,127.126296598501,36.4632408446971,
22,공주,MINOR,A,1,1,고마나루돌쌈밥,-3,NAME_MISMATCH,,,,,고마나루1999,,,
22,공주,MINOR,A,1,2,제민천,8,S8_10,제민천,"여행 > 관광,명소 > 하천",충남 공주시 반죽동,http://place.map.kakao.com/25729707,,127.123280795273,36.4525489829247,
22,공주,MINOR,A,1,3,루치아의뜰,5,S5_7,루치아의 뜰,음식점 > 카페 > 전통찻집,충남 공주시 웅진로 145-8,http://place.map.kakao.com/21626744,,127.12378364488573,36.45380108151801,CE7
22,공주,MINOR,A,1,4,밤마을,10,S8_10,베이커리 밤마을,"음식점 > 간식 > 제과,베이커리",충남 공주시 백미고을길 5-9,http://place.map.kakao.com/904041132,,127.12300557505748,36.46475282882715,FD6
22,공주,MINOR,A,2,0,무령왕릉과 왕릉원,8,S8_10,공주 무령왕릉과 왕릉원,"여행 > 관광,명소 > 문화유적 > 릉,묘,총",충남 공주시 금성동 산 5-19,http://place.map.kakao.com/2056894818,,127.11438780551102,36.46303837520446,
22,공주,MINOR,A,2,1,국립공주박물관,8,S8_10,국립공주박물관,"문화,예술 > 문화시설 > 박물관",충남 공주시 관광단지길 34,http://place.map.kakao.com/9666851,,127.111970382242,36.4655008430605,CT1
22,공주,MINOR,A,2,2,명성불고기,10,S8_10,명성불고기,"음식점 > 한식 > 육류,고기 > 불고기,두루치기",충남 공주시 웅진로 200,http://place.map.kakao.com/16685332,,127.125065675344,36.4581559734922,FD6
22,공주,MINOR,A,2,3,공주 한옥마을,3,S1_4,공주한옥마을,"여행 > 관광,명소",충남 공주시 관광단지길 12,http://place.map.kakao.com/21490830,,127.1087614836584,36.464571106566154,
