requestId,location,regionTier,keywordSet,day,placeIndex,placeName,slotType,latitude,longitude,source,dayStartTime,travelMode
13,강릉,FAMOUS,A,3,4,강릉향교,STROLL,37.7635562,128.8952470,LISTED,10:00,WALK
14,강릉,FAMOUS,B,1,0,경포가시연습지,ATTRACTION,37.7889554,128.8969292,SEEDED,09:00,CAR
14,강릉,FAMOUS,B,1,1,경포해변,STROLL,37.8054952,128.9082081,SEEDED,09:00,CAR
14,강릉,FAMOUS,B,1,2,강릉짬뽕순두부 동화가든 본점,MEAL,37.7911711,128.9146711,SEEDED,09:00,CAR
14,강릉,FAMOUS,B,1,3,테라로사 경포호수점,CAFE,37.7878403,128.9074930,SEEDED,09:00,CAR
14,강릉,FAMOUS,B,1,4,사근진해중공원 전망대,VIEWPOINT,37.8128827,128.8990643,SEEDED,09:00,CAR
14,강릉,FAMOUS,B,1,5,영동횟집,MEAL,37.7965500,128.9166430,SEEDED,09:00,CAR
14,강릉,FAMOUS,B,2,0,주문진해수욕장,ATTRACTION,37.9110006,128.8192463,SEEDED,09:30,CAR
14,강릉,FAMOUS,B,2,1,주문리마을,EXPERIENCE,37.8927016,128.8273333,SEEDED,09:30,CAR
14,강릉,FAMOUS,B,2,2,강릉최대게 본점,MEAL,37.8894424,128.8281253,SEEDED,09:30,CAR
14,강릉,FAMOUS,B,2,3,카페제니엘 주문진점,CAFE,37.8943822,128.8338689,SEEDED,09:30,CAR
14,강릉,FAMOUS,B,2,4,강릉신대게나라,MEAL,37.8853247,128.8284926,SEEDED,09:30,CAR
14,강릉,FAMOUS,B,3,0,발왕산 기 스카이워크,VIEWPOINT,37.6438681,128.6789300,SEEDED,08:30,CAR
14,강릉,FAMOUS,B,3,1,올림픽아리바우길5코스,STROLL,37.6578124,128.7415465,SEEDED,08:30,CAR
14,강릉,FAMOUS,B,3,2,대관령자연휴양림,ATTRACTION,37.7096522,128.7870593,SEEDED,08:30,CAR
14,강릉,FAMOUS,B,3,3,대관령자연애,MEAL,37.6714761,128.7097291,SEEDED,08:30,CAR
14,강릉,FAMOUS,B,3,4,이진리커피하우스,CAFE,37.6624644,128.6646030,SEEDED,08:30,CAR
14,강릉,FAMOUS,B,3,5,평창한우마을 대관령점,MEAL,37.6799009,128.7021685,SEEDED,08:30,CAR
15,강릉,FAMOUS,C,1,0,월화거리,ATTRACTION,37.7560515,128.8973035,SEEDED,10:00,WALK
15,강릉,FAMOUS,C,1,1,엄지네포장마차 본점,MEAL,37.7663424,128.9070154,SEEDED,10:00,WALK
15,강릉,FAMOUS,C,1,2,레이저어택,EXPERIENCE,37.7620198,128.9012331,SEEDED,10:00,WALK
15,강릉,FAMOUS,C,1,3,빙동댕 프리미엄 빙수카페 강릉점,CAFE,37.7578450,128.8927051,SEEDED,10:00,WALK
15,강릉,FAMOUS,C,1,4,홈플러스 강릉점,SHOPPING,37.7557128,128.8987439,SEEDED,10:00,WALK
15,강릉,FAMOUS,C,1,5,배니닭강정,MEAL,37.7542324,128.8991435,SEEDED,10:00,WALK
15,강릉,FAMOUS,C,2,0,남항진해변,STROLL,37.7644426,128.9547743,SEEDED,09:00,WALK
15,강릉,FAMOUS,C,2,1,삼교리동치미막국수 남항진점,MEAL,37.7655797,128.9526014,SEEDED,09:00,WALK
15,강릉,FAMOUS,C,2,2,55베이킹스튜디오,EXPERIENCE,37.7800076,128.9159045,SEEDED,09:00,WALK
15,강릉,FAMOUS,C,2,3,보사노바 커피로스터스 강릉점,CAFE,37.7720879,128.9478338,SEEDED,09:00,WALK
15,강릉,FAMOUS,C,2,4,강릉항여객터미널,VIEWPOINT,37.7728923,128.9528860,LISTED,09:00,WALK
15,강릉,FAMOUS,C,2,5,초당할머니순두부,MEAL,37.7905547,128.9153961,SUGGESTED,09:00,WALK
15,강릉,FAMOUS,C,3,0,경포호,STROLL,37.7979330,128.9048623,SEEDED,08:30,WALK
15,강릉,FAMOUS,C,3,1,강릉선교장,ATTRACTION,37.7866796,128.8851259,SEEDED,08:30,WALK
15,강릉,FAMOUS,C,3,2,강릉짬뽕순두부 동화가든 본점,MEAL,37.7911711,128.9146711,SEEDED,08:30,WALK
15,강릉,FAMOUS,C,3,3,강릉메타버스체험관,EXPERIENCE,37.7898211,128.9080207,SEEDED,08:30,WALK
15,강릉,FAMOUS,C,3,4,사근진해중공원 전망대,VIEWPOINT,37.8128827,128.8990643,SEEDED,08:30,WALK
15,강릉,FAMOUS,C,3,5,초당훈이순두부짬뽕,MEAL,37.7919652,128.9136226,SEEDED,08:30,WALK
16,순천,MINOR,A,1,0,순천 문화의거리,STROLL,34.9546923,127.4827571,LISTED,10:00,WALK
16,순천,MINOR,A,1,1,순천시립 그림책 도서관,ATTRACTION,34.9573559,127.4863540,LISTED,10:00,WALK
16,순천,MINOR,A,1,2,덕수파스타 순천 직영점,MEAL,34.9683526,127.5237830,SEEDED,10:00,WALK
16,순천,MINOR,A,1,3,라망드마망,CAFE,34.9531226,127.4863735,SEEDED,10:00,WALK
16,순천,MINOR,A,1,4,이마트 순천점,SHOPPING,34.9426097,127.5083553,SEEDED,10:00,WALK
16,순천,MINOR,A,1,5,나나방콕 순천호수공원점,MEAL,34.9689466,127.5254011,SEEDED,10:00,WALK
16,순천,MINOR,A,2,0,순천만국가정원,ATTRACTION,34.9273063,127.5084156,SEEDED,09:00,WALK
16,순천,MINOR,A,2,1,조례호수공원,STROLL,34.9660833,127.5220340,LISTED,09:00,WALK
16,순천,MINOR,A,2,2,순천호탄집 오천지구점,MEAL,34.9321077,127.4958839,SEEDED,09:00,WALK
16,순천,MINOR,A,2,3,순천의 계절,CAFE,34.9246863,127.4934405,SEEDED,09:00,WALK
16,순천,MINOR,A,2,4,순천만습지,VIEWPOINT,34.8852266,127.5093719,SEEDED,09:00,WALK
16,순천,MINOR,A,2,5,강동일식,MEAL,34.9252795,127.4941438,SEEDED,09:00,WALK
16,순천,MINOR,A,3,0,순천 낙안읍성,ATTRACTION,34.9064463,127.3416564,SEEDED,09:00,WALK
16,순천,MINOR,A,3,1,낙안돌탑공원,STROLL,34.9069592,127.3462203,LISTED,09:00,WALK
16,순천,MINOR,A,3,2,최대감벌교꼬막,MEAL,34.9049525,127.3437331,SEEDED,09:00,WALK
16,순천,MINOR,A,3,3,낙안읍성큰샘민박,EXPERIENCE,34.9066214,127.3390165,SEEDED,09:00,WALK
16,순천,MINOR,A,3,4,카페로와,CAFE,34.9051978,127.3435186,SEEDED,09:00,WALK
16,순천,MINOR,A,3,5,전망좋은곳,VIEWPOINT,34.9209596,127.3377000,SEEDED,09:00,WALK
17,순천,MINOR,B,1,0,순천만국가정원,ATTRACTION,34.9273063,127.5084156,SEEDED,09:30,CAR
17,순천,MINOR,B,1,1,조례호수공원,STROLL,34.9660833,127.5220340,LISTED,09:30,CAR
17,순천,MINOR,B,1,2,미도자연산회,MEAL,34.9314191,127.4959173,SEEDED,09:30,CAR
17,순천,MINOR,B,1,3,순천의 계절,CAFE,34.9246863,127.4934405,SEEDED,09:30,CAR
17,순천,MINOR,B,1,4,순천만국가정원 테라피가든,EXPERIENCE,34.9272265,127.5066747,SEEDED,09:30,CAR
17,순천,MINOR,B,1,5,순천호탄집 오천지구점,MEAL,34.9321077,127.4958839,SEEDED,09:30,CAR
17,순천,MINOR,B,2,0,순천만습지,ATTRACTION,34.8852266,127.5093719,SEEDED,10:00,CAR
17,순천,MINOR,B,2,1,남파랑길61-1코스(우회),STROLL,34.8842166,127.4990593,SEEDED,10:00,CAR
17,순천,MINOR,B,2,2,밥꽃이야기 들마루,MEAL,34.8876881,127.5073547,SEEDED,10:00,CAR
17,순천,MINOR,B,2,3,순천만 용산전망대,VIEWPOINT,34.8729855,127.5193185,SUGGESTED,10:00,CAR
17,순천,MINOR,B,2,4,만대재,CAFE,34.8883585,127.5087459,SEEDED,10:00,CAR
17,순천,MINOR,B,2,5,순천만명품식당,MEAL,34.8873510,127.5081633,SEEDED,10:00,CAR
17,순천,MINOR,B,3,0,순천 낙안읍성,ATTRACTION,34.9064463,127.3416564,SEEDED,09:00,CAR
17,순천,MINOR,B,3,1,낙안돌탑공원,STROLL,34.9069592,127.3462203,LISTED,09:00,CAR
17,순천,MINOR,B,3,2,최대감벌교꼬막,MEAL,34.9049525,127.3437331,SEEDED,09:00,CAR
17,순천,MINOR,B,3,3,낙안전통가옥체험장,EXPERIENCE,34.9082143,127.3389623,SEEDED,09:00,CAR
17,순천,MINOR,B,3,4,전망좋은곳,VIEWPOINT,34.9209596,127.3377000,SEEDED,09:00,CAR
18,순천,MINOR,C,1,0,순천 문화의거리,ATTRACTION,34.9546923,127.4827571,LISTED,09:30,WALK
18,순천,MINOR,C,1,1,돈미품 프리미엄숙성삼겹 순천점,MEAL,34.9519103,127.5098877,SEEDED,09:30,WALK
18,순천,MINOR,C,1,2,봉화산무장애나눔길,STROLL,34.9542855,127.4973060,SEEDED,09:30,WALK
18,순천,MINOR,C,1,3,순솝 sunsoap,EXPERIENCE,34.9476518,127.5041938,SEEDED,09:30,WALK
18,순천,MINOR,C,1,4,브루웍스,CAFE,34.9472602,127.4983931,SEEDED,09:30,WALK
18,순천,MINOR,C,1,5,맥도날드 순천덕암DT점,MEAL,34.9415471,127.5088970,SEEDED,09:30,WALK
18,순천,MINOR,C,2,0,순천만국가정원,ATTRACTION,34.9273063,127.5084156,SEEDED,09:00,WALK
18,순천,MINOR,C,2,1,용산전망대,STROLL,34.8730493,127.5193227,LISTED,09:00,WALK
18,순천,MINOR,C,2,2,순천호탄집 오천지구점,MEAL,34.9321077,127.4958839,SEEDED,09:00,WALK
18,순천,MINOR,C,2,3,순천만국가정원 테라피가든,EXPERIENCE,34.9272265,127.5066747,SEEDED,09:00,WALK
18,순천,MINOR,C,2,4,조훈모과자점 팔마점,CAFE,34.9369810,127.5132715,SEEDED,09:00,WALK
18,순천,MINOR,C,2,5,밥팜 순천만정원점,MEAL,34.9324554,127.4945125,SEEDED,09:00,WALK
18,순천,MINOR,C,3,0,순천 낙안읍성,ATTRACTION,34.9064463,127.3416564,SEEDED,08:30,WALK
18,순천,MINOR,C,3,1,낙안전통가옥체험장,EXPERIENCE,34.9082143,127.3389623,SEEDED,08:30,WALK
18,순천,MINOR,C,3,2,최대감벌교꼬막,MEAL,34.9049525,127.3437331,SEEDED,08:30,WALK
18,순천,MINOR,C,3,3,현부자네 집,STROLL,34.8498629,127.3530490,LISTED,08:30,WALK
18,순천,MINOR,C,3,4,카페로와,CAFE,34.9051978,127.3435186,SEEDED,08:30,WALK
19,영주,MINOR,A,1,0,소백산 자락길,STROLL,36.8232138,128.6168975,SEEDED,10:00,WALK
19,영주,MINOR,A,1,1,영주향교,ATTRACTION,36.8308834,128.6293323,LISTED,10:00,WALK
19,영주,MINOR,A,1,2,본죽 경북영주점,MEAL,36.8231164,128.6250925,SEEDED,10:00,WALK
19,영주,MINOR,A,1,3,엘레강스커피,CAFE,36.8257722,128.6203082,SEEDED,10:00,WALK
19,영주,MINOR,A,1,4,흑석사,STROLL,36.8229491,128.6716560,SUGGESTED,10:00,WALK
19,영주,MINOR,A,2,0,영주 풍기 인삼축제,ATTRACTION,36.8682857,128.5223391,SEEDED,09:00,WALK
19,영주,MINOR,A,2,1,장생이녹색체험마을,EXPERIENCE,36.8956939,128.5300250,SEEDED,09:00,WALK
19,영주,MINOR,A,2,2,풍기 한결청국장,MEAL,36.8733452,128.5244168,SEEDED,09:00,WALK
19,영주,MINOR,A,2,3,고구맘 풍기역점,CAFE,36.8726794,128.5237502,SEEDED,09:00,WALK
19,영주,MINOR,A,2,4,죽계구곡,VIEWPOINT,36.9421493,128.5269243,LISTED,09:00,WALK
19,영주,MINOR,A,3,0,소수서원,ATTRACTION,36.9239285,128.5789835,SEEDED,08:30,WALK
19,영주,MINOR,A,3,1,소백산자락길1코스,STROLL,36.9347795,128.5411690,SEEDED,08:30,WALK
19,영주,MINOR,A,3,2,순흥전통묵집,MEAL,36.9134136,128.5751528,SEEDED,08:30,WALK
19,영주,MINOR,A,3,3,연화 카페,CAFE,36.9204300,128.5743798,SEEDED,08:30,WALK
19,영주,MINOR,A,3,4,영주 순흥 벽화 고분,VIEWPOINT,36.9129117,128.5657716,LISTED,08:30,WALK
20,영주,MINOR,B,1,0,소수서원,ATTRACTION,36.9239285,128.5789835,SEEDED,09:30,CAR
20,영주,MINOR,B,1,1,소백산자락길1코스,STROLL,36.9347795,128.5411690,SEEDED,09:30,CAR
20,영주,MINOR,B,1,2,선비촌종가집,MEAL,36.9270808,128.5815658,SEEDED,09:30,CAR
20,영주,MINOR,B,1,3,카페휴,CAFE,36.9284735,128.5834337,SEEDED,09:30,CAR
20,영주,MINOR,B,1,4,선비촌,EXPERIENCE,36.9275795,128.5820674,SEEDED,09:30,CAR
20,영주,MINOR,B,2,0,부석사,ATTRACTION,36.9986007,128.6873224,SEEDED,09:00,CAR
20,영주,MINOR,B,2,1,소백산자락길9코스,STROLL,37.0264337,128.7004338,SEEDED,09:00,CAR
20,영주,MINOR,B,2,2,부석사식당,MEAL,36.9952008,128.6816781,SEEDED,09:00,CAR
20,영주,MINOR,B,2,3,선달산(봉화),VIEWPOINT,37.0390500,128.7095245,LISTED,09:00,CAR
20,영주,MINOR,B,2,4,카페 마카다,CAFE,36.9948988,128.6805464,SEEDED,09:00,CAR
20,영주,MINOR,B,3,0,영주호용마루공원,STROLL,36.7289181,128.6726925,LISTED,09:30,CAR
20,영주,MINOR,B,3,1,영주 무섬외나무다리축제,ATTRACTION,36.7309272,128.6217540,SEEDED,09:30,CAR
20,영주,MINOR,B,3,2,무섬식당,MEAL,36.7329918,128.6212705,SEEDED,09:30,CAR
20,영주,MINOR,B,3,3,무섬마을,EXPERIENCE,36.7319929,128.6213875,SEEDED,09:30,CAR
20,영주,MINOR,B,3,4,영주댐전망대,VIEWPOINT,36.7320431,128.6744795,SEEDED,09:30,CAR
21,영주,MINOR,C,1,0,소수서원,ATTRACTION,36.9239285,128.5789835,SEEDED,09:30,WALK
21,영주,MINOR,C,1,1,선비촌,EXPERIENCE,36.9275795,128.5820674,SEEDED,09:30,WALK
21,영주,MINOR,C,1,2,선비촌종가집,MEAL,36.9270808,128.5815658,SEEDED,09:30,WALK
21,영주,MINOR,C,1,3,연화 카페,CAFE,36.9204300,128.5743798,SEEDED,09:30,WALK
21,영주,MINOR,C,1,4,죽계구곡,STROLL,36.9421493,128.5269243,LISTED,09:30,WALK
21,영주,MINOR,C,2,0,구성공원,ATTRACTION,36.8227231,128.6208471,LISTED,10:00,WALK
21,영주,MINOR,C,2,1,나드리,MEAL,36.8233666,128.6248467,SUGGESTED,10:00,WALK
21,영주,MINOR,C,2,2,선비세상,EXPERIENCE,36.9309040,128.5854480,SEEDED,10:00,WALK
21,영주,MINOR,C,2,3,정글밥,CAFE,36.8258141,128.6202657,SEEDED,10:00,WALK
21,영주,MINOR,C,2,4,하나로마트 안정농협로컬푸드직매장,SHOPPING,36.8208532,128.6057233,SEEDED,10:00,WALK
21,영주,MINOR,C,2,5,중앙분식,MEAL,36.8262571,128.6257002,SUGGESTED,10:00,WALK
21,영주,MINOR,C,3,0,부석사,ATTRACTION,36.9986007,128.6873224,SEEDED,08:30,WALK
21,영주,MINOR,C,3,1,소백산자락길9코스,STROLL,37.0264337,128.7004338,SEEDED,08:30,WALK
21,영주,MINOR,C,3,2,부석사식당,MEAL,36.9952008,128.6816781,SEEDED,08:30,WALK
21,영주,MINOR,C,3,3,선달산(봉화),VIEWPOINT,37.0390500,128.7095245,LISTED,08:30,WALK
21,영주,MINOR,C,3,4,카페 마카다,CAFE,36.9948988,128.6805464,SEEDED,08:30,WALK
22,공주,MINOR,A,1,0,공산성연지,ATTRACTION,36.4639481,127.1284157,LISTED,10:00,WALK
22,공주,MINOR,A,1,1,공주왕도심1코스,STROLL,36.4581104,127.1214512,SEEDED,10:00,WALK
22,공주,MINOR,A,1,2,개성집 공주점,MEAL,36.4635339,127.1225050,SEEDED,10:00,WALK
22,공주,MINOR,A,1,3,고마커피,CAFE,36.4660007,127.1222387,SEEDED,10:00,WALK
22,공주,MINOR,A,1,4,공주산성시장,SHOPPING,36.4575705,127.1236341,SEEDED,10:00,WALK
22,공주,MINOR,A,1,5,시장정육점식당,MEAL,36.4658673,127.1222369,SEEDED,10:00,WALK
22,공주,MINOR,A,2,0,공주무령왕릉과왕릉원,ATTRACTION,36.4630908,127.1144131,SEEDED,09:00,WALK
22,공주,MINOR,A,2,1,공주 정지산 유적,STROLL,36.4695139,127.1175999,LISTED,09:00,WALK
22,공주,MINOR,A,2,2,곰골식당,MEAL,36.4517894,127.1206246,SEEDED,09:00,WALK
22,공주,MINOR,A,2,3,공주 고마나루,ATTRACTION,36.4706420,127.1070238,SUGGESTED,09:00,WALK
22,공주,MINOR,A,2,4,로컬커피,CAFE,36.4586708,127.1183204,SEEDED,09:00,WALK
22,공주,MINOR,A,2,5,장순루,MEAL,36.3593027,127.1429034,SUGGESTED,09:00,WALK
22,공주,MINOR,A,3,0,금강신관공원,STROLL,36.4702918,127.1275545,LISTED,10:00,WALK
22,공주,MINOR,A,3,1,명국삼장비,VIEWPOINT,36.4610457,127.1293157,LISTED,10:00,WALK
22,공주,MINOR,A,3,2,화양반점,MEAL,36.4749020,127.1402282,SEEDED,10:00,WALK
22,공주,MINOR,A,3,3,금강둔치공원 공영 주차장,CAFE,36.4667530,127.1323403,SEEDED,10:00,WALK
22,공주,MINOR,A,3,4,다이소 공주신관점,SHOPPING,36.4715228,127.1327592,SEEDED,10:00,WALK
23,공주,MINOR,B,1,0,공산성 임류각지,ATTRACTION,36.4609331,127.1306282,SEEDED,09:30,CAR
23,공주,MINOR,B,1,1,공주왕도심1코스,STROLL,36.4581104,127.1214512,SEEDED,09:30,CAR
23,공주,MINOR,B,1,2,개성집 공주점,MEAL,36.4635339,127.1225050,SEEDED,09:30,CAR
23,공주,MINOR,B,1,3,베이커리 밤마을,CAFE,36.4647566,127.1230132,SEEDED,09:30,CAR
23,공주,MINOR,B,1,4,연미산 자연미술공원,VIEWPOINT,36.4736049,127.1026206,LISTED,09:30,CAR
23,공주,MINOR,B,1,5,시장정육점식당,MEAL,36.4658673,127.1222369,SEEDED,09:30,CAR
23,공주,MINOR,B,2,0,동학사계곡,STROLL,36.3559423,127.2315053,SEEDED,08:00,CAR
23,공주,MINOR,B,2,1,계룡산국립공원 동학사야영장,ATTRACTION,36.3578231,127.2419158,SEEDED,08:00,CAR
23,공주,MINOR,B,2,2,계룡닭갈비막국수,MEAL,36.3579677,127.2531759,SEEDED,08:00,CAR
23,공주,MINOR,B,2,3,이준기도예공방,EXPERIENCE,36.3612647,127.2542226,SEEDED,08:00,CAR
23,공주,MINOR,B,2,4,라루체,CAFE,36.3597239,127.2526401,SEEDED,08:00,CAR
23,공주,MINOR,B,3,0,공주 고마나루,STROLL,36.4687083,127.1063454,LISTED,09:00,CAR
23,공주,MINOR,B,3,1,청벽산,VIEWPOINT,36.4285677,127.2209362,LISTED,09:00,CAR
23,공주,MINOR,B,3,2,피탕김탕,MEAL,36.4782512,127.1396164,SEEDED,09:00,CAR
23,공주,MINOR,B,3,3,프린세스캠핑장,EXPERIENCE,36.4766216,127.1242852,LISTED,09:00,CAR
23,공주,MINOR,B,3,4,금강신관공원2자전거대여소,CAFE,36.4667161,127.1332181,SEEDED,09:00,CAR
23,공주,MINOR,B,3,5,롯데리아 공주신관점,MEAL,36.4731037,127.1408189,SEEDED,09:00,CAR
24,공주,MINOR,C,1,0,개성집 공주점,MEAL,36.4635339,127.1225050,SEEDED,09:30,WALK
24,공주,MINOR,C,1,1,공산성 쌍수정,ATTRACTION,36.4622597,127.1256673,SEEDED,09:30,WALK
24,공주,MINOR,C,1,2,고마공방,EXPERIENCE,36.4540207,127.1248450,SEEDED,09:30,WALK
24,공주,MINOR,C,1,3,공주왕도심1코스,STROLL,36.4581104,127.1214512,SEEDED,09:30,WALK
24,공주,MINOR,C,1,4,베이커리 밤마을,CAFE,36.4647566,127.1230132,SEEDED,09:30,WALK
24,공주,MINOR,C,1,5,시장정육점식당,MEAL,36.4658673,127.1222369,SEEDED,09:30,WALK
24,공주,MINOR,C,2,0,곰골식당,MEAL,36.4517894,127.1206246,SEEDED,09:00,WALK
24,공주,MINOR,C,2,1,공주무령왕릉과왕릉원,ATTRACTION,36.4630908,127.1144131,SEEDED,09:00,WALK
24,공주,MINOR,C,2,2,로컬공방,EXPERIENCE,36.4582767,127.1178711,SEEDED,09:00,WALK
24,공주,MINOR,C,2,3,로컬커피,CAFE,36.4586708,127.1183204,SEEDED,09:00,WALK
24,공주,MINOR,C,2,4,공주향교,STROLL,36.4583569,127.1168864,LISTED,09:00,WALK
24,공주,MINOR,C,3,0,피탕김탕,MEAL,36.4782512,127.1396164,SEEDED,10:00,WALK
24,공주,MINOR,C,3,1,픽시투어,EXPERIENCE,36.4723355,127.1336149,SEEDED,10:00,WALK
24,공주,MINOR,C,3,2,금강신관공원,VIEWPOINT,36.4702918,127.1275545,LISTED,10:00,WALK
24,공주,MINOR,C,3,3,메타세콰이어길,STROLL,36.4931476,127.1352143,LISTED,10:00,WALK
24,공주,MINOR,C,3,4,다이소 공주신관점,SHOPPING,36.4715228,127.1327592,SEEDED,10:00,WALK
24,공주,MINOR,C,3,5,롯데리아 공주신관점,MEAL,36.4731037,127.1408189,SEEDED,10:00,WALK
25,통영,MINOR,A,1,0,강구안,STROLL,34.8436463,128.4242054,LISTED,10:00,WALK
25,통영,MINOR,A,1,1,김춘수생가,ATTRACTION,34.8443905,128.4283859,SEEDED,10:00,WALK
25,통영,MINOR,A,1,2,동피랑쭈굴,MEAL,34.8444989,128.4272590,SEEDED,10:00,WALK
25,통영,MINOR,A,1,3,강구안에깡다방9,CAFE,34.8436286,128.4235650,SEEDED,10:00,WALK
25,통영,MINOR,A,1,4,통영활어시장,SHOPPING,34.8449486,128.4256624,SEEDED,10:00,WALK
25,통영,MINOR,A,1,5,통영게장맛집 강구식당,MEAL,34.8424238,128.4236401,SEEDED,10:00,WALK
25,통영,MINOR,A,2,0,평인 노을길,STROLL,34.8440401,128.3918666,LISTED,09:30,WALK
25,통영,MINOR,A,2,1,봉평동지석묘,ATTRACTION,34.8327918,128.4175230,LISTED,09:30,WALK
25,통영,MINOR,A,2,2,아뮤제,MEAL,34.8329426,128.4139875,SEEDED,09:30,WALK
25,통영,MINOR,A,2,3,돌샘길,CAFE,34.8226668,128.4158191,SEEDED,09:30,WALK
25,통영,MINOR,A,2,4,충무교와 통영운하,VIEWPOINT,34.8344720,128.4094209,LISTED,09:30,WALK
25,통영,MINOR,A,2,5,장방식당,MEAL,34.8325519,128.4218706,SEEDED,09:30,WALK
25,통영,MINOR,A,3,0,달아공원,VIEWPOINT,34.7682376,128.3993124,LISTED,10:30,WALK
25,통영,MINOR,A,3,1,척포항,STROLL,34.7651911,128.4216049,LISTED,10:30,WALK
25,통영,MINOR,A,3,2,달아정해식당,MEAL,34.7687370,128.4069256,SEEDED,10:30,WALK
25,통영,MINOR,A,3,3,통영767카페,CAFE,34.7700117,128.4075491,SEEDED,10:30,WALK
25,통영,MINOR,A,3,4,연명어촌체험휴양마을,EXPERIENCE,34.7813412,128.3947287,SEEDED,10:30,WALK
25,통영,MINOR,A,3,5,달아한식당,MEAL,34.7657646,128.4099651,SEEDED,10:30,WALK
26,통영,MINOR,B,1,0,통영게장맛집 강구식당,MEAL,34.8424238,128.4236401,SEEDED,10:00,CAR
26,통영,MINOR,B,1,1,강구안,ATTRACTION,34.8436463,128.4242054,LISTED,10:00,CAR
26,통영,MINOR,B,1,2,서피랑공원,STROLL,34.8440961,128.4210029,LISTED,10:00,CAR
26,통영,MINOR,B,1,3,강구안에깡다방9,CAFE,34.8436286,128.4235650,SEEDED,10:00,CAR
26,통영,MINOR,B,1,4,도남항 동방파제 등대,VIEWPOINT,34.8286370,128.4337078,LISTED,10:00,CAR
26,통영,MINOR,B,1,5,훈이시락국,MEAL,34.8412756,128.4194132,SUGGESTED,10:00,CAR
26,통영,MINOR,B,2,0,해미락,MEAL,34.8262425,128.4322842,SEEDED,09:00,CAR
26,통영,MINOR,B,2,1,달아공원,ATTRACTION,34.7682376,128.3993124,LISTED,09:00,CAR
26,통영,MINOR,B,2,2,당포항,STROLL,34.7937983,128.3820771,LISTED,09:00,CAR
26,통영,MINOR,B,2,3,카페배양장,CAFE,34.8360557,128.3418523,SEEDED,09:00,CAR
26,통영,MINOR,B,2,4,달아전망대,VIEWPOINT,34.7686696,128.4000917,SEEDED,09:00,CAR
26,통영,MINOR,B,3,0,미래사 편백나무숲,ATTRACTION,34.8043867,128.4209790,LISTED,08:30,CAR
26,통영,MINOR,B,3,1,통영요트학교,EXPERIENCE,34.8282121,128.4349605,LISTED,08:30,CAR
26,통영,MINOR,B,3,2,해안누리길24코스,STROLL,34.8105649,128.4409665,SEEDED,08:30,CAR
26,통영,MINOR,B,3,3,미륵산(통영),VIEWPOINT,34.8108359,128.4162237,LISTED,08:30,CAR
27,통영,MINOR,C,1,0,동피랑마을,ATTRACTION,34.8453461,128.4276468,LISTED,10:00,WALK
27,통영,MINOR,C,1,1,토영이야길1코스,STROLL,34.8432741,128.4202910,SEEDED,10:00,WALK
27,통영,MINOR,C,1,2,동피랑쭈굴,MEAL,34.8444989,128.4272590,SEEDED,10:00,WALK
27,통영,MINOR,C,1,3,강구안에깡다방9,CAFE,34.8436286,128.4235650,SEEDED,10:00,WALK
27,통영,MINOR,C,1,4,통영활어시장,SHOPPING,34.8449486,128.4256624,SEEDED,10:00,WALK
27,통영,MINOR,C,1,5,통영게장맛집 강구식당,MEAL,34.8424238,128.4236401,SEEDED,10:00,WALK
27,통영,MINOR,C,2,0,미륵산(통영),ATTRACTION,34.8108359,128.4162237,LISTED,09:00,WALK
27,통영,MINOR,C,2,1,오션브리즈요트,EXPERIENCE,34.7993463,128.4340642,SEEDED,09:00,WALK
27,통영,MINOR,C,2,2,해미락,MEAL,34.8262425,128.4322842,SEEDED,09:00,WALK
27,통영,MINOR,C,2,3,통영유람선,VIEWPOINT,34.8285481,128.4339244,LISTED,09:00,WALK
27,통영,MINOR,C,2,4,짹짹커피 통영점,CAFE,34.8468864,128.4227473,SEEDED,09:00,WALK
27,통영,MINOR,C,2,5,회운정,MEAL,34.8407788,128.4237592,SEEDED,09:00,WALK
27,통영,MINOR,C,3,0,충무교와 통영운하,STROLL,34.8344720,128.4094209,LISTED,10:00,WALK
27,통영,MINOR,C,3,1,통영마리나리조트 요트,EXPERIENCE,34.8271400,128.4387213,LISTED,10:00,WALK
27,통영,MINOR,C,3,2,도남항 동방파제 등대,VIEWPOINT,34.8286370,128.4337078,LISTED,10:00,WALK
27,통영,MINOR,C,3,3,통영중앙전통시장,SHOPPING,34.8453263,128.4242535,SEEDED,10:00,WALK
27,통영,MINOR,C,3,4,뚱보할매김밥집,MEAL,34.8438766,128.4236559,SEEDED,10:00,WALK
28,삼척,MINOR,A,1,0,삼척해수욕장,STROLL,37.4683792,129.1687300,SEEDED,10:00,WALK
28,삼척,MINOR,A,1,1,추암 촛대바위,ATTRACTION,37.4794525,129.1602292,LISTED,10:00,WALK
28,삼척,MINOR,A,1,2,삼척보스대게 본점,MEAL,37.4669837,129.1696905,SEEDED,10:00,WALK
28,삼척,MINOR,A,1,3,보사노바 커피로스터스 삼척점,CAFE,37.4658056,129.1714900,SEEDED,10:00,WALK
28,삼척,MINOR,A,1,4,삼척해상스카이워크,VIEWPOINT,37.4502557,129.1894641,SEEDED,10:00,WALK
28,삼척,MINOR,A,1,5,삼척전복해물뚝배기,MEAL,37.4677218,129.1687753,SEEDED,10:00,WALK
